Gamma_TP10,Beta_TP10,Gamma_AF8,Gamma_TP9,Delta_TP9,Delta_AF8,Delta_TP10,Beta_TP9,Beta_AF8,Beta_AF7,Gamma_AF7,Theta_TP9,Theta_TP10,Theta_AF7,Delta_AF7,Alpha_TP10,Alpha_AF7,Class
0.255802916,0.513436771,-0.282114254,0.040255357,0.161558538,1.061063865,0.104296469,0.509836814,0.063203831,0.055536254,0.153383729,0.346067548,0.105023238,0.15690058,-0.086744715,0.832581491,0.216749125,1
0.114115997,0.618499961,-0.282915337,0.012778411,0.448884271,1.410550292,0.152807077,0.547011791,0.238066451,0.075390682,0.241915699,0.579202796,0.076630414,0.103816944,0.111186177,0.516173358,0.135413032,1
0.114115997,0.618499961,-0.264579803,0.012778411,0.448884271,1.580209876,0.152807077,0.547011791,0.333102203,0.075390682,0.241915699,0.579202796,0.076630414,0.103816944,0.111186177,0.516173358,0.135413032,1
0.114115997,0.618499961,-0.362781611,0.012778411,0.448884271,1.558793875,0.152807077,0.547011791,0.304142151,0.075390682,0.241915699,0.579202796,0.076630414,0.103816944,0.111186177,0.516173358,0.135413032,1
0.104179748,0.404423921,-0.134447209,0.020624653,0.692423777,0.519201787,0.818971524,0.595494425,0.011094646,0.276951557,0.024612249,0.626486988,0.377192481,-0.026030494,0.556709515,0.604857498,0.325243766,1
-0.0119497,0.41084038,-0.127884481,-0.046680198,0.610477766,0.158352022,0.720027695,0.509996699,0.052528715,0.275262471,0.094408854,0.54729622,0.356593806,0.069770412,0.272976826,0.721879708,0.48086066,1
-0.045127242,0.355994847,-0.169560688,-0.038977099,0.51915727,0.100393851,0.672544526,0.439412636,0.039071773,0.18693195,0.081535437,0.418322322,0.424031927,0.113790592,0.167812071,0.755457278,0.502685823,1
-0.130138358,0.338898519,-0.305411999,-0.058263423,0.36132362,-0.099850319,0.588097061,0.365135236,-0.038235164,0.06093517,0.119266329,0.199254458,0.396610911,0.031850863,-0.144892099,0.749622326,0.47926171,1
-0.092484993,0.28583784,-0.310148705,-0.057411879,0.239142303,0.083606339,0.539516583,0.383148803,-0.073655495,-0.003305634,0.051998594,0.200017315,0.51016528,0.009204136,0.378495981,0.71885652,0.432875915,1
-0.061011719,0.265377801,-0.328281595,-0.096729451,0.250924234,0.120699759,0.458752702,0.427208825,-0.093716617,0.039723176,-0.002213596,0.182419877,0.421255138,-0.085255572,0.51573723,0.479108594,0.413464905,1
0.039338377,0.293436322,-0.172999151,-0.060062203,0.259406958,0.385548903,0.513797131,0.44343569,-0.054242001,0.187560575,-0.09850054,0.188398137,0.468216327,0.038130428,0.590486239,0.41376922,0.457070196,1
0.004260575,0.366833191,-0.252267343,-0.067850156,0.222097558,0.265530175,0.388071859,0.403833661,-0.101010683,0.273912037,-0.11466566,-0.137074574,0.188936176,0.009321478,0.381489152,0.409982811,0.365729682,1
-0.04549279,0.456785051,-0.302128997,-0.087446752,0.096219118,0.226162725,0.342623101,0.413961257,-0.08686783,0.32004802,-0.129743268,-0.086775247,0.086389069,0.058676782,0.279733384,0.273100018,0.303230491,1
-0.126620697,0.470954196,-0.34392494,-0.176226218,0.01760458,0.035194111,0.055168815,0.42531536,-0.0044725,0.218925411,0.007863539,0.131067831,-0.082781577,0.145987557,0.212744232,0.183352265,0.21654979,1
-0.110256141,0.459999987,-0.262099103,-0.153875626,-0.057358505,0.103300308,0.217040239,0.425728871,-0.010731478,0.122805624,0.0570449,0.238991472,0.231288724,0.162384467,0.235531762,0.74456334,0.382908226,1
-0.008030017,0.456660367,-0.188918161,-0.09655759,-0.007171608,0.317030046,0.257955206,0.40872577,-0.03082448,0.069137001,0.143017529,0.295679196,0.382517092,0.205352023,0.354614794,0.861265188,0.437492362,1
0.015648295,0.461438603,-0.1920159,-0.047986739,-0.084057132,0.395225977,0.317354502,0.371609391,-0.159995871,0.137024546,0.086780354,0.270252261,0.513532901,0.18637836,0.398487987,0.856574169,0.431824029,1
0.29239386,0.585904712,-0.201982138,0.179047709,0.63699191,0.62022238,0.394253076,0.586735513,0.070196937,0.308230683,0.076889111,0.543885941,0.504068261,0.430173257,1.0375083,0.889466967,0.692258498,1
0.223259493,0.595152582,-0.35497888,0.179728267,0.94637703,0.693510668,0.71941194,0.697777515,0.086800461,0.191348514,-0.068179863,0.676410238,0.344162132,0.577296716,1.149105236,0.976175579,0.726807066,1
0.220336663,0.553131755,-0.25854247,0.210817273,0.879269884,0.715558726,0.713628005,0.60061413,0.050346212,0.14323459,-0.087837962,0.605881238,0.289053277,0.614886477,1.101514378,0.983005441,0.731506312,1
0.156267662,0.510467709,-0.273155287,0.120432177,0.826137307,0.587989321,0.593486611,0.507135467,-0.067664856,0.027760398,-0.07532527,0.541996373,0.244429899,0.54611977,0.93860361,0.983005441,0.724147724,1
0.082454826,0.478275969,-0.248589568,0.041381261,0.758290655,0.367467387,0.596203291,0.380694506,-0.099702683,0.005525789,-0.055416044,0.60881571,0.469059964,0.412894407,0.703806045,0.820149859,0.610194178,1
0.11986673,0.475159147,-0.284411345,0.024848745,0.663514272,-0.043524866,0.603341602,0.383355783,-0.10407823,-0.041476482,-0.03089081,0.597316269,0.488963978,0.123409471,0.543810093,0.726177372,0.600969528,1
0.095528984,0.546485642,-0.302140976,0.029345956,0.571071534,-0.00252641,0.690500573,0.42222089,0.000762362,-0.003111678,-0.039474321,0.602632637,0.524317921,0.016181368,0.465676238,0.718471158,0.336712823,1
0.146904947,0.523954573,-0.325310172,0.079664577,0.424572754,0.141929032,0.529739599,0.443504906,0.05919041,0.155122919,-0.075183286,0.468993095,0.383358524,-0.087340519,0.438252874,0.800683495,0.412115812,1
0.121402887,0.485494956,-0.307208107,0.062238864,0.83632422,0.502059658,0.320390063,0.430529046,0.066616329,0.200345011,-0.015337515,0.585554624,0.375886421,0.244325602,0.728995601,0.802864013,0.569567844,1
0.26044414,0.435229729,-0.295973683,0.117409335,1.152919272,0.812481481,0.135780857,0.452540203,0.033876666,0.226182208,0.023804859,0.582337423,0.328108823,0.406042476,1.000091649,0.82024063,0.560111575,1
0.255868199,0.42736938,-0.333724611,0.099103274,1.180122795,0.835561122,0.166737144,0.509992083,0.025886203,0.191348721,0.070328198,0.624820476,0.214342462,0.51250394,1.050876762,0.666201455,0.597679157,1
0.168534021,0.387925151,-0.423591684,0.010880384,1.092794046,0.759608734,0.201451286,0.4825987,0.019809147,0.207250982,0.088616675,0.5089965,0.085716326,0.435028468,0.950631222,0.637314554,0.665880793,1
-0.036342442,0.252273821,-0.438379906,-0.097021635,0.659468601,0.352215305,0.346149502,0.473718163,0.003295855,0.125098928,0.092791159,0.511892864,0.161492761,0.950018264,1.175029686,0.586817855,0.826331792,1
-0.18194291,0.076986865,-0.360909408,-0.174911906,0.524959276,0.212854371,0.384770146,0.335270624,-0.035398268,0.088588672,0.0541217,0.40664108,0.203672915,1.166025258,1.532117854,0.582401962,0.825811851,1
-0.062992756,0.171355232,-0.222447214,-0.231310268,0.722687362,0.369610094,0.748136814,0.478842863,0.047965022,0.132129944,0.086757333,0.372519227,0.256767883,1.165013287,1.533983529,0.59279306,0.820614531,1
-0.110816927,0.337007503,-0.289570151,-0.179068534,0.334865233,0.255729354,0.555058636,0.593110963,0.115286313,0.17472227,0.049560338,0.385856871,-0.107541908,1.027986725,1.45487873,0.56805937,0.81632225,1
0.004461799,0.448624756,-0.269176722,-0.018574408,0.351826845,0.466972964,0.472552436,0.515087244,0.095914301,0.16282523,0.160963686,0.449685144,0.031724543,0.13529905,0.527416866,0.578015484,0.451862466,1
0.138175707,0.488632987,-0.27849678,0.014568382,0.186498076,0.491351951,0.386953661,0.424607991,0.044414137,0.110031143,0.122231431,0.422919153,0.191552727,0.221303797,0.577849313,0.626756836,0.36887161,1
0.137320053,0.464436266,-0.216657669,-0.030424073,0.142808407,0.419081589,0.44525313,0.234186781,-0.012028831,0.072446828,0.120645748,0.343180639,0.333803169,0.16999486,0.547069169,0.93384383,0.348071959,1
0.181449403,0.349454856,-0.185053318,-0.126509242,0.127580335,0.286271776,0.567073176,0.246339263,-0.014071212,0.068693232,0.053883385,0.168367657,0.358219927,0.183966568,0.505012337,0.93384383,0.515750639,1
0.095454149,0.309802121,-0.191970351,-0.19990586,0.134282404,1.361486429,0.576889082,0.28526116,0.014141449,0.032512624,0.002544433,0.187102145,0.30818765,0.105187443,0.481190534,0.92898336,0.438008965,1
0.235567035,0.198133424,-0.203976209,-0.079859809,0.333743528,1.601844994,0.635735304,0.379071235,0.025187845,0.082656121,0.057273392,0.084144303,0.285511099,0.269540655,0.719708554,0.868595003,0.438008965,1
0.00274956,0.531782278,-0.154112067,0.020044594,0.745768152,1.606334185,0.61085446,0.158888609,0.073559417,0.030473307,0.149379631,0.161265091,0.33920557,-0.569639204,0.061807413,0.566732162,-0.062042774,1
0.00274956,0.531782278,-0.080924834,0.020044594,0.745768152,1.21804436,0.61085446,0.158888609,0.107422762,0.022401637,0.142972773,0.161265091,0.33920557,0.005344361,0.383164668,0.566732162,0.052590104,1
0.00274956,0.531782278,-0.016516386,0.020044594,0.745768152,0.398589848,0.61085446,0.158888609,0.151387747,0.101703891,0.123962205,0.161265091,0.33920557,0.076604423,0.497424972,0.566732162,0.199702283,1
0.090372838,0.395527927,-0.318996788,0.164657068,0.643765106,0.588036808,1.001588187,0.701646316,-0.255127779,0.268775489,-0.149576765,0.49099727,0.607931935,0.550526531,0.89633336,0.639097828,0.296387114,1
0.057984196,0.388215123,-0.359446318,0.018774816,0.54482151,0.422487294,0.881425808,0.578465699,-0.148261946,0.295270364,-0.249183357,0.595606789,0.50205546,0.426349649,0.770151818,0.817415802,0.356315506,1
0.06405294,0.458320033,-0.286443239,0.008837083,0.666472507,0.705880705,1.07663211,0.50012873,0.024641095,0.259009801,-0.176295974,0.638189178,0.703430947,0.485644873,0.937768465,1.081300187,0.470295251,1
-0.022996092,0.439543883,-0.295362884,-0.18523403,0.596891993,0.669243494,1.007899902,0.414665258,0.140102664,0.247036801,-0.162894636,0.593031062,0.626955865,0.338983753,0.834157892,1.062223804,0.466492902,1
-0.076581859,0.409267889,-0.302814268,-0.135041636,0.57546893,0.669346931,1.006612899,0.411237671,0.169605156,0.237148471,-0.124858356,0.478992367,0.683786772,0.266013103,0.768761895,1.061841756,0.620493373,1
-0.019206618,0.38617369,-0.363506148,-0.02260546,0.419578163,0.406710408,0.6955663,0.433951616,0.092771314,0.198984503,-0.186782432,0.332743149,0.382350427,0.186545012,0.361397051,0.809247274,0.657730708,1
0.033182514,0.430823337,-0.27879391,0.077184114,0.52203619,0.467484202,0.580461035,0.479705652,0.00407807,0.20535908,-0.177829937,0.382916567,0.39489502,0.381255594,0.413780179,1.048259204,0.678600432,1
0.339073908,0.465011763,-0.252324321,0.124236933,0.927015839,0.672181448,0.591201488,0.526020479,-0.034566896,0.235504346,-0.172521908,0.558968602,0.313364168,0.593009549,0.918132273,1.15889411,0.876460655,1
0.334607082,0.43101352,-0.266434722,-0.018385691,0.98465489,0.657191309,0.652050772,0.552628087,-0.05703378,0.258360861,-0.258342891,0.640391295,0.346481087,0.582166523,0.984694129,1.207244077,0.960039906,1
0.330265661,0.405997956,-0.417449019,-0.129304708,0.956631814,0.595236446,0.814979592,0.440603815,-0.037666904,0.209013869,-0.383222823,0.635087235,0.422082294,0.469530419,0.971211954,1.201162977,0.939394431,1
0.020667606,0.369084157,-0.390988691,-0.344527073,0.54240173,0.346832776,0.704851087,0.349749928,-0.04819345,0.072022111,-0.573971744,0.480236254,0.298980682,0.099620113,0.546165915,1.113200379,0.906222981,1
-0.079109045,0.337077668,-0.402992907,-0.370565774,0.225095627,0.249681552,0.626021321,0.272769752,-0.048208827,0.155724253,-0.475792122,0.32729383,0.293519857,0.866871106,0.816896478,1.02771451,1.571756415,1
-0.08800295,0.278099195,-0.276737433,-0.359981929,-0.122682032,0.209522726,0.128927877,0.276171424,-0.083772332,0.245530961,-0.305756227,0.24331126,0.045170297,1.049699899,1.11750678,0.540021522,1.571756415,1
-0.111977387,0.427312067,-0.246526284,-0.16733513,1.077404998,0.091292754,1.214781117,0.439847688,-0.009748055,0.296419115,-0.169904205,0.581857344,0.889049651,1.05282704,1.138873028,0.564831661,1.571756415,1
0.063715309,0.491538952,-0.328736953,-0.205190466,1.066051749,-0.095402921,1.248045531,0.358257002,0.003108797,0.273986919,-0.106351056,0.670872088,0.821691204,0.868906308,1.044282756,0.720326766,1.571756415,1
0.074613611,0.570602817,-0.290880415,-0.12376846,1.232865942,-0.213076992,1.373217533,0.299539057,0.043209747,0.145604895,-0.162000024,0.889915241,0.946304345,-0.286007802,0.249841544,0.943006456,0.256761061,1
0.089479933,0.565752892,-0.350952513,-0.234657185,1.104958887,-0.371756629,1.230393591,0.275635733,0.006350047,0.046840732,-0.2191268,0.797251855,0.77669511,-0.336202253,0.049730769,0.943006456,0.158054165,1
0.091706823,0.527322554,-0.361207983,-0.246451015,1.012781302,-0.109237592,1.082594491,0.358200849,-0.045009917,0.064523469,-0.288372351,0.71582814,0.667015972,-0.067156653,0.267090833,0.935577463,0.225538189,1
0.180268205,0.456610239,-0.461354542,-0.261052717,1.062488766,0.672477547,0.5486125,0.497834338,-0.059128804,0.012803149,-0.283394463,0.472266131,0.085208381,0.384254292,0.704483771,0.802061251,0.43252353,1
0.224323034,0.458472328,-0.425925836,-0.088084132,1.369825486,0.974608024,0.845962283,0.573366427,-0.033603754,0.057625735,-0.348938172,0.784871406,0.314737328,0.614328841,0.976205738,0.83320101,0.474867461,1
0.20720902,0.481657379,-0.32378013,-0.05110683,1.546870118,1.06413275,1.04550225,0.564488418,0.006310395,0.020376244,-0.287520561,1.023087664,0.597970836,0.691865255,1.096939545,0.844047086,0.462110689,1
0.147399676,0.39836142,-0.258551545,-0.020552311,1.489598527,0.966318038,0.99713204,0.467493535,0.011954198,-0.007103801,-0.272936468,1.029188811,0.577756467,0.655025867,1.066117278,0.745370068,0.604748059,1
0.227404967,0.479411174,-0.241474651,0.00419446,1.490259236,1.012979486,1.229524252,0.422903322,0.051118565,0.001466891,-0.239560259,1.07797369,0.787741953,0.800819821,1.242074925,1.132527257,0.796853353,1
0.286602267,0.53306003,-0.272304462,0.110662836,1.282978557,1.012381755,1.18107455,0.32821101,0.057896718,-0.048319607,-0.170008256,0.95543144,0.725356244,0.812014878,1.248214675,1.132527257,0.834615338,1
0.374727622,0.642435048,-0.152516501,0.248980514,1.467013013,1.265138242,1.335687501,0.406659536,0.058608965,-0.020203018,-0.15700698,1.161697693,0.854635048,0.943107004,1.382666865,1.132527257,0.834615338,1
0.344027403,0.679462842,-0.015802448,0.241312924,1.406515187,1.489500503,1.152711958,0.381866382,0.067028759,-0.073840662,-0.019642727,1.138279844,0.799520826,0.797320987,1.234420387,1.04941208,0.77886727,1
0.441682237,0.466414567,0.032099038,0.055912381,1.229183808,1.527971856,0.935592249,0.242591897,0.106533619,0.185969971,-0.280459418,0.678172534,0.449448072,0.326263609,1.088780484,0.690220906,0.449308706,1
0.396530678,0.477990141,-0.055011402,0.013474123,1.01949112,1.408943985,0.745915831,0.297703734,0.100647189,0.14200276,-0.136393741,0.520178661,0.291565335,0.253575401,0.907014677,0.901772826,0.492242699,1
0.393545495,0.5383708,-0.214515611,0.023933617,0.936599787,1.05323714,0.707045258,0.318181784,0.024587801,0.120843258,-0.019372606,0.645460168,0.401467487,0.328632575,0.910628197,0.988045016,0.580896183,1
0.315917539,0.560161002,-0.251472787,0.031801314,0.527418612,0.819087692,0.553794509,0.293823298,-0.054537809,0.116662715,-0.00037857,0.542732986,0.286762515,0.437059741,0.837520253,0.985285359,0.62164588,1
0.196290013,0.546667681,-0.253363359,-0.024341509,0.524921222,0.773407078,0.593878219,0.230185899,-0.12079689,0.201836306,-0.02675271,0.628477926,0.363989277,0.529061445,0.921497899,0.979201713,0.625461945,1
0.075151847,0.534870707,-0.161100572,-0.07101777,0.414073903,0.577946116,0.574869741,0.248251277,-0.025045746,0.320154962,-0.048686972,0.461566227,0.184580472,0.511148656,0.922898155,0.803196736,0.50085596,1
-0.031431809,0.520579819,-0.161518007,-0.114002812,0.599674779,0.44666162,0.735806851,0.323731973,0.026328351,0.336462897,-0.012249719,0.43552514,0.19810137,0.357848695,0.772192556,0.684907053,0.373745183,1
0.017438692,0.558051026,-0.130534555,-0.04246412,0.672473955,0.444745045,0.81488789,0.402776477,0.107293256,0.376287786,0.046397057,0.322003032,0.106884954,0.981374299,1.250572086,0.420708164,1.082891864,1
-0.126844816,0.480530675,-0.234829396,-0.013738674,0.807236127,0.219631088,0.949107217,0.402428951,0.035760715,0.313927354,-0.063712315,0.282224386,0.258621251,0.999270298,1.24714929,0.206774188,1.081115049,1
0.086710366,0.248143231,-0.187480589,-0.239995513,0.304969657,0.020113447,0.332739281,0.380288812,-0.202827053,0.259641811,-0.189108984,-0.077127359,0.488134657,0.985943988,1.2308123,0.4713269,1.081115049,1
0.009874648,0.407344507,-0.224955649,-0.322654223,0.156179518,0.019521179,0.128637507,0.337255926,-0.194099246,0.095657284,-0.365124635,-0.12164057,0.338910704,0.454653689,0.767888823,0.628706834,0.887542105,1
0.031861198,0.416348604,-0.186011536,-0.229961289,0.141985666,-0.00629912,0.108980084,0.39001876,-0.03923968,-0.066755232,-0.263951168,-0.203635708,0.269812646,-0.27297191,-0.174191344,0.814611247,0.28531126,1
0.033529228,0.479668557,-0.198154299,-0.210771487,0.220894011,0.044293802,0.399844019,0.379402513,-0.006495837,-0.037086279,-0.184033212,-0.254007972,0.28212027,-0.196127651,-0.039422711,0.924593815,0.30768563,1
0.061174231,0.460540331,-0.205784567,-0.09667728,0.333635684,-0.025822313,0.577438142,0.372517597,-0.012216803,-0.008575914,-0.065882824,-0.051577824,0.336181531,-0.125335133,-0.010003453,0.924593815,0.314583459,1
0.095273718,0.482423887,-0.278169496,-0.094022115,0.504424546,0.889060546,0.848388424,0.323940544,-0.09876351,0.031434948,-0.080510397,0.107449288,0.458667668,0.171505031,0.364591928,0.855606267,0.396143834,1
0.039592345,0.49378274,-0.300640863,-0.087206587,0.532992251,1.366726219,0.874834428,0.250425142,-0.086741404,0.003324432,-0.033900454,0.309976673,0.409551313,0.281049787,0.449094169,0.503416249,0.205232783,1
0.046164847,0.568240793,-0.266337798,-0.278213432,0.463852386,1.391206195,0.894790846,0.242178553,0.063263739,0.159189766,-0.20554457,0.387418542,0.529400527,0.521344429,0.98420708,0.510214805,0.207057423,1
-0.091899476,0.49700138,-0.282496306,-0.37274648,-0.043835499,1.247256416,0.041503705,0.158444074,0.094030265,0.215379113,-0.22953193,0.138783173,0.113331981,0.31246851,0.761066733,0.639775768,-0.038386563,1
-0.014030659,0.438698313,-0.294800419,-0.141369046,0.173670519,0.419256215,0.034220267,0.247412953,0.104621772,0.181183031,-0.213139003,0.20942492,0.016311921,0.37294985,0.811930235,0.652230315,0.152680248,1
0.033619399,0.425776756,-0.384225749,-0.064899122,0.180292121,0.310708082,0.016085169,0.211467731,0.060741056,0.12922969,-0.141838718,0.275279854,0.002359395,0.270110173,0.630344157,0.653100693,0.214755531,1
0.100897257,0.407474795,-0.375539292,-0.049202328,0.896623714,0.638811032,0.314238868,0.284243309,0.033972921,0.085395072,-0.094112223,0.475545007,0.091407318,0.274590032,0.788631145,0.625930517,0.214755531,1
0.113537666,0.462245912,-0.273882296,-0.124107729,1.45971289,1.102429563,0.453503279,0.324884581,-0.021043279,0.063131972,-0.074781862,0.644374787,0.240687396,0.098199994,0.741185141,0.400343226,0.076237227,1
0.165965682,0.480210401,-0.280449574,-0.118259135,1.505522002,1.101365988,0.792740101,0.496150943,-0.067802226,0.170764353,-0.367587763,0.663716309,0.413967047,0.239175305,0.815900528,0.511083707,0.155159743,1
0.126562912,0.380955763,-0.337457506,-0.000996993,1.316680249,0.917251514,0.64334352,0.495030382,-0.062277583,0.063638265,-0.455928917,0.588480529,0.364780092,0.025791544,0.356523841,0.728498412,0.248852662,1
0.104825501,0.372725774,-0.372937514,-0.067780044,0.72418769,0.175337787,0.486691182,0.438863408,0.066487992,0.134681959,-0.345894654,0.480223618,0.331681405,0.012008141,0.52397727,0.732495058,0.382601813,1
0.116587574,0.357060581,-0.186370199,-0.013349034,0.688982514,0.190059427,0.362788862,0.359399925,0.022196694,0.122406647,-0.213478382,0.492402534,0.238425401,0.025133036,0.559902949,0.728018094,0.358166588,1
0.090337973,0.47800985,-0.125712868,-0.07181,0.665917974,0.307598678,-0.076043042,0.338407502,0.0155224,0.168581497,-0.084630147,0.385692305,0.195629165,0.104350517,0.690594483,0.8418712,0.365994149,1
0.053302047,0.456901952,-0.131796336,-0.046603248,0.641223214,0.306554258,-0.016980557,0.373193485,-0.11461593,0.163548837,-0.082183144,0.361400281,0.167359821,0.088266039,0.60209253,0.939949699,0.356900733,1
0.134912671,0.435290123,-0.286480414,-0.061990671,0.636100791,0.706710557,0.065771705,0.328438217,-0.068873046,0.133998411,-0.135898854,0.28214046,0.20499111,0.294883292,0.673766204,0.921720151,0.418620175,1
0.20384902,0.25412863,-0.277118801,-0.114496384,0.633806835,1.161972583,0.187513027,0.268230691,-0.101525776,0.150065467,-0.258292048,0.201139053,0.185012112,0.361869723,0.630938701,0.86390668,0.366616852,1
0.317384613,0.369812122,-0.24042445,0.008430434,0.952473083,1.205563915,0.4545399,0.180448679,-0.104978664,0.006316936,-0.193441894,0.469796432,0.185286208,0.582745348,0.905241295,0.677858698,0.359377831,1
-0.080994911,0.535996826,-0.250458098,-0.362238021,0.919399269,1.153733424,0.274778196,0.036555174,-0.1096395,-0.023615738,-0.268129505,0.710833326,0.451737717,0.166294252,0.714409816,0.823182113,0.26631925,1
-0.043255041,0.477343166,-0.330727307,-0.315162119,0.744761857,0.598187541,0.288558731,0.077253214,-0.094193322,0.012072802,-0.222871045,0.502949824,0.376431838,0.057312522,0.537598065,0.824228998,0.307376355,1
-0.046669487,0.440540065,-0.314383171,-0.261611185,0.54666748,0.355488333,0.080144908,0.103132751,-0.084031416,-0.000312001,-0.200103747,0.310565091,0.359592066,-0.046453172,0.366112182,0.825091926,0.316511022,1
0.099193376,0.378799015,-0.304133612,-0.247183042,0.055325482,-0.461430037,-0.033488815,0.095065375,-0.13602358,-0.017211797,-0.205131574,-0.417012638,0.207779347,-0.227227718,0.025954968,0.424128207,0.306778362,1
0.158277859,0.387210357,-0.362016405,-0.275033127,-0.031380496,-0.276393227,-0.352292556,0.048606681,-0.141799529,-0.056093975,-0.215690539,-0.200408075,0.116707403,-0.314252521,-0.033183167,0.46667378,0.196417868,1
0.229103956,0.401726667,-0.430811301,-0.196074309,1.031928192,0.025757374,-0.197325825,0.174830799,-0.043484786,-0.046571498,-0.252408662,0.659822227,4.5e-05,-0.354945064,0.058506549,0.412090923,0.045473003,1
0.208226746,0.422090184,-0.393330137,-0.112070983,1.534939308,0.223709078,-0.091290118,0.330416508,0.066382127,-0.057196003,-0.180328472,1.024112986,-0.049678168,-0.373430995,-0.013379331,0.412006179,0.045473003,1
0.029523468,0.451640475,-0.285008358,-0.104895268,1.550986616,0.185200422,0.319144609,0.408554946,0.074557483,0.10244903,-0.127403353,1.021559134,0.126467016,-0.410012767,-0.029635109,0.956545483,0.125153159,1
-0.105034011,0.307512535,-0.270188588,-0.193187988,1.500723775,0.052774555,0.307287295,0.379545969,0.053502173,0.183721056,-0.230658227,0.939105099,-0.013210667,-0.382970696,-0.439842107,0.95070793,0.038856776,1
-0.103278693,0.319252661,-0.342475059,-0.391833842,0.531075615,0.354982168,0.312013921,0.244422997,-0.039875843,0.114072354,-0.30409181,-0.085058698,-0.02572984,0.134700424,0.379018212,0.974206497,0.252505507,1
-0.112549948,0.244756419,-0.432938202,-0.394922099,0.352744817,0.549402354,0.274226033,0.163027427,-0.029342979,0.082271715,-0.405292736,-0.110259136,-0.168126857,0.908259029,1.051689371,0.697485214,0.508295063,1
-0.101895824,0.287830416,-0.488963871,-0.461486148,0.473248213,0.827082344,0.280385673,0.107215781,-0.019079085,0.034629099,-0.420611389,-0.07557237,-0.200120008,1.160346337,1.478905298,0.259712721,0.852033427,1
0.226087146,0.615220487,-0.422213082,0.027043852,1.364841226,1.559337979,1.878487456,0.591528037,-0.085002318,0.063858732,-0.382640867,0.843481535,1.418800979,1.297542417,1.661894652,1.034446745,0.991762242,1
0.097646508,0.507366435,-0.390963735,-0.113151944,1.105940504,1.284887219,1.564527298,0.485855233,-0.128988694,0.024301082,-0.369587044,0.691372591,1.124070008,1.119280348,1.572305746,1.127342129,0.991762242,1
0.058511616,0.394319824,-0.362317149,-0.186375724,0.936727918,1.111168775,1.382285975,0.500204769,-0.122788372,-0.01481203,-0.454996731,0.554338455,0.964743969,0.834670349,1.270697016,1.152729324,0.989928254,1
-0.059371166,0.219945321,-0.365337525,-0.325246239,0.405997169,-0.04586087,0.447153257,0.425270115,-0.166264559,0.005248078,-0.399362955,0.299859567,0.248133718,-0.235464973,0.072627716,0.975234589,0.231820528,1
-0.00709523,0.309095882,-0.301754585,-0.194767501,0.332972451,0.138337818,0.451267642,0.416383476,-0.117276457,0.156693787,-0.284713574,0.174195566,0.359153411,0.311895985,0.441749671,1.037980258,0.366476993,1
0.000298173,0.394456522,-0.231839182,-0.130775627,0.417202009,0.35792726,0.543879439,0.349909691,0.045838235,0.290007806,-0.177541819,0.216140682,0.397460594,0.555185369,0.754801403,1.025832707,0.495250192,1
0.065119234,0.523938564,-0.187030302,-0.023316756,0.471485553,0.593180222,0.689264746,0.349625124,0.126708546,0.289057825,-0.095791436,0.25443189,0.590537442,1.034596045,1.360356501,1.025832707,0.75671191,1
0.117531647,0.587754386,-0.159175205,0.055182196,0.566868894,0.756346327,0.825075939,0.358901174,0.121521685,0.298131259,0.006987905,0.240070805,0.729394628,1.145943504,1.508789059,1.025832707,0.752760147,1
0.117531647,0.587754386,-0.176879056,0.055182196,0.566868894,1.30350536,0.825075939,0.358901174,0.03985036,0.233403676,0.099777681,0.240070805,0.729394628,1.306973602,1.686117865,1.025832707,0.704785742,1
0.117531647,0.587754386,-0.196321554,0.055182196,0.566868894,1.288063578,0.825075939,0.358901174,-0.003796372,0.275795237,0.093633022,0.240070805,0.729394628,0.82652442,1.208977758,1.025832707,0.423150175,1
0.217860712,0.498162181,-0.208911075,-0.290998095,0.030706308,1.25891458,0.003755258,0.731795174,-0.052051385,0.164680453,-0.059367497,0.334414254,0.368526123,-0.203317719,0.244285624,0.836432837,0.507026947,1
0.232730679,0.48694543,-0.250130124,-0.276531348,0.227385256,0.858887452,0.376961157,0.714449703,-0.148325076,0.175933413,-0.065502995,0.426744147,0.417940812,0.070548129,0.685656331,0.867797563,0.543092763,1
0.220059887,0.483877714,-0.253618481,-0.275393734,0.257475529,0.89500495,0.427415027,0.737594537,-0.073071137,0.196749187,-0.053594678,0.432879194,0.433302528,0.140777066,0.788092601,0.867797563,0.536246815,1
-0.028926686,0.49711886,-0.351198252,-0.335620814,0.378101571,0.90252698,0.576294124,0.240879364,0.038576692,0.078790688,-0.266195176,0.269577801,0.336481328,0.192121977,0.764964753,0.932692689,0.436576406,1
-0.088894234,0.548232327,-0.404597441,-0.408171905,0.099017548,0.56888023,0.155611135,0.15672519,0.071429147,0.095128373,-0.228792507,0.01312907,0.066837133,-0.124242465,-0.26665399,0.789396893,0.143884651,1
-0.008534356,0.536471744,-0.450190925,-0.397680397,0.053549885,-0.148941041,0.053278704,0.267288746,-0.043587029,0.22839284,-0.165583541,0.211658265,0.133446927,-0.185363573,-0.198353142,0.828335639,0.29625207,1
0.035550657,0.571638665,-0.391286439,-0.438619126,-0.119603473,-0.403648104,-0.073525579,0.356441524,-0.130492526,0.225442981,-0.194976058,0.18486036,0.07560376,-0.279617506,-0.147127335,0.798289051,0.390854162,1
