Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Class
0.5528023,1.0099624,0.53596544,0.206775,0.28382248,0.32795477,0.036138438,0.32092506,0.53306264,0.30121127,0.24425498,0.697837,0.5334868,0.060223833,0.05572202,0.83606374,0.6045664,-0.39030212,-0.2597254,0.66917425,770.40295,784.90845,799.81683,780.4762,703.5165,0.024963379,0.153198242,0.989135742,3.050537109,-1.727142334,0.366363525,1.0,2.0,1.0,1.0,2.0,50.0,0
0.3502831,1.0099624,0.45015612,0.8642241,-0.12031114,0.32795477,-0.07022686,0.5071576,0.6432664,0.30121127,0.28843632,0.4160671,0.4043722,0.060223833,0.027611231,0.87009573,0.51284784,-0.39030212,-0.455854,0.68473315,792.1612,747.4359,797.3993,800.2198,782.49084,0.041015625,0.153259277,0.991699219,3.551483154,0.605621338,-6.646881104,1.0,1.0,1.0,1.0,1.0,50.0,0
0.3502831,1.0099624,0.24235682,0.8642241,-0.12031114,0.32795477,-0.15449175,0.5071576,0.6432664,0.30121127,0.2595169,0.4160671,0.4043722,0.060223833,-0.044922866,0.87009573,0.51284784,-0.39030212,-0.52173233,0.68473315,791.75824,749.85345,797.3993,810.696,780.07324,-0.017578125,0.136047363,0.99230957,3.00567627,-4.523468018,-2.175750732,1.0,1.0,1.0,1.0,1.0,50.0,0
0.3502831,1.0099624,0.11823135,0.8642241,-0.12031114,0.32795477,-0.009934777,0.5071576,0.6432664,0.30121127,0.26492378,0.4160671,0.4043722,0.060223833,-0.100338034,0.87009573,0.51284784,-0.39030212,-0.4853095,0.68473315,782.0879,784.5055,802.6374,789.34064,905.38464,-0.003601074,0.1484375,0.98815918,5.099182129,-3.454284668,-3.947753906,1.0,1.0,1.0,1.0,1.0,50.0,0
0.70149815,1.0099624,0.045400076,0.8642241,0.1496725,0.32795477,-0.06097701,0.5071576,0.38132763,0.30121127,0.076368734,0.4160671,0.53894717,0.060223833,-0.050875776,0.87009573,0.21205871,-0.39030212,-0.3279057,0.68473315,818.3516,801.02563,794.9817,820.3663,709.9634,-0.023254395,0.132141113,0.996154785,4.792633057,-2.467346191,-1.02432251,1.0,1.0,1.0,1.0,1.0,50.0,0
0.7284463,0.54901934,-0.37243035,0.65727913,0.17161508,0.29870373,-0.08084383,0.38863584,0.44972375,0.14471732,0.11537035,0.30083516,0.5623315,0.26280037,0.007859356,0.51002306,0.3275772,-0.11293636,-0.28523332,0.43571603,789.34064,790.14655,792.96704,784.10254,816.7399,-0.014526367,0.136474609,0.999389648,4.007568359,-2.512207031,-3.424377441,1.0,1.0,1.0,1.0,1.0,50.0,0
0.6790178,0.41326234,-0.52269727,0.53921753,0.2512783,0.13351151,-0.2558803,0.33899722,0.5752714,0.34911916,0.080561265,0.5611492,0.70734775,0.18351473,-0.017963916,0.5696796,0.38303483,-0.214582,-0.35577306,0.4665939,803.0403,792.5641,802.6374,766.3736,761.53845,-0.028686523,0.145935059,0.989746094,2.990722656,-4.463653564,-1.009368896,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5069552,0.29433575,-0.5853358,0.547636,0.24710128,0.082365744,-0.10944532,0.30122048,0.555639,0.34911916,0.08119212,0.5888164,0.6595137,0.15331359,-0.05680174,0.54213697,0.38078916,-0.34063157,-0.5321631,0.41882935,784.10254,789.34064,796.1905,786.52014,736.9597,-0.028686523,0.138366699,0.989624023,2.751464844,-2.82623291,1.084136963,1.0,1.0,1.0,1.0,1.0,50.0,0
0.29577944,0.04559436,-0.5359873,0.40069067,0.18875411,-0.09373873,-0.1725256,0.23448342,0.6891508,0.21933994,0.1020864,0.5888164,0.6253358,0.04603094,-0.13541177,0.60746574,0.30281237,-0.5403448,-0.5575852,0.38598153,784.10254,782.8938,797.3993,783.2967,796.99634,-0.021911621,0.138916016,0.995605469,4.000091553,-4.321594238,-1.540222168,1.0,1.0,1.0,1.0,1.0,50.0,0
0.22904725,0.039347786,-0.46778554,0.34047186,0.10010154,0.055656776,-0.17182639,0.2603086,0.62061864,0.29701105,0.25366578,0.5583502,0.4725536,0.06451799,-0.11784838,0.5967233,0.35550588,-0.5792774,-0.57063997,0.30835596,805.4579,778.86444,806.6667,819.5604,709.5604,-0.016906738,0.13659668,0.988220215,2.168273926,-3.431854248,-1.293487549,1.0,1.0,1.0,1.0,1.0,50.0,0
0.3560315,0.3094445,-0.44526854,0.37072852,0.16784869,0.13632959,-0.29793334,0.24690071,0.54348946,0.42084956,0.2674435,0.50181586,0.5630591,0.12575269,-0.108305156,0.6847519,0.52658784,-0.47400713,-0.48864788,0.35452655,779.67035,788.5348,806.6667,792.96704,809.0842,-0.025390625,0.148742676,0.99029541,4.336547852,-4.022521973,-2.489776611,1.0,1.0,1.0,1.0,1.0,50.0,0
0.49662554,0.3778094,-0.4265674,0.80295783,0.2749085,0.18246786,-0.0983704,0.6985849,0.46856073,0.45448977,0.2645608,0.8856156,0.5883503,0.20079066,-0.041407693,0.8019189,0.5778103,-0.36319152,-0.46975508,0.5101344,807.47253,796.99634,809.0842,810.696,676.9231,0.065734863,0.160766602,1.003356934,4.007568359,0.485992432,-2.751464844,1.0,1.0,1.0,1.0,1.0,50.0,0
0.4906979,0.4689084,-0.367648,1.0914152,0.29159904,0.13904333,0.04476786,1.041872,0.45510808,0.3707256,0.14592043,0.8856156,0.63116175,0.22291853,-0.054874666,1.1047815,0.5956373,-0.25909996,-0.459081,0.9009945,791.75824,800.6227,797.3993,797.8022,745.82416,0.012268066,0.143188477,0.986022949,2.923431396,-2.743988037,-1.570129395,1.0,1.0,1.0,1.0,1.0,50.0,0
0.53954846,0.45173535,-0.10238829,0.820088,0.3151287,0.059540637,0.036455728,0.93519324,0.5128719,0.3662612,0.051876772,0.9138391,0.62012804,0.17222527,-0.03625587,1.015634,0.63195574,-0.21532318,-0.38933277,1.0087626,788.1319,785.31134,803.8461,794.57874,823.5897,0.022949219,0.156921387,0.998779297,5.039367676,-2.646789551,-3.514099121,1.0,1.0,1.0,1.0,1.0,50.0,0
0.39430952,0.40942934,-0.059523303,0.23212798,0.23821382,-0.001403974,-0.027516698,0.5429022,0.48217762,0.21438697,0.0956996,0.65906465,0.63056463,0.105189405,-0.04087941,0.80573756,0.58311087,-0.2092641,-0.34816805,0.9050384,799.41394,793.7729,800.6227,796.1905,684.57874,-0.01184082,0.159423828,0.995117188,5.248718262,-2.347717285,-2.437438965,1.0,1.0,1.0,1.0,1.0,50.0,0
0.23798822,0.18985279,0.010389236,0.03906779,0.24551827,-0.05188511,-0.054520372,0.47312567,0.56730664,0.20451601,0.012976972,0.5410535,0.5330679,0.06314907,-0.010882772,0.7275498,0.43005913,-0.22774626,-0.31295013,0.84899044,795.78754,787.72894,800.6227,811.50183,824.3956,-0.000916,0.141052246,0.986328125,3.274841309,-3.529052734,-3.790740967,1.0,1.0,1.0,1.0,1.0,50.0,0
0.2437664,-0.0788256,-0.113253295,-0.21343976,0.18735343,-0.1085558,0.023771929,0.21464275,0.5063801,0.36905113,0.076434344,0.15240477,0.44291916,0.08674793,-0.038433578,0.59009415,0.31873873,-0.2041243,-0.38853374,0.728678,782.8938,787.326,794.17584,786.1172,761.53845,-0.016967773,0.137634277,0.990112305,3.992614746,-2.220611572,-2.213134766,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5675132,0.041243307,-0.17783433,-0.14462698,0.2067311,0.04456483,0.12951511,0.26599777,0.5963089,0.40429613,0.09567907,-0.057289187,0.4532189,0.09501989,-0.04043794,0.52197546,0.4226204,-0.19763698,-0.3662552,0.73885727,789.34064,790.54944,801.8315,780.07324,815.9341,-0.008361816,0.110412598,0.995117188,5.188903809,-3.267364502,-2.542114258,1.0,1.0,1.0,1.0,1.0,50.0,0
0.83793503,0.22102576,-0.08183425,1.1832432,0.25277498,0.033632603,0.15938829,0.68113506,0.54612,0.39722097,0.08342916,0.68292737,0.5003713,0.0499768,-0.08454953,0.7582403,0.4325134,-0.22086275,-0.37683487,0.61692536,786.9231,794.9817,801.4286,776.4469,791.75824,-0.000183,0.117736816,0.988891602,2.130889893,-10.96099854,2.467346191,1.0,1.0,1.0,1.0,1.0,50.0,0
0.87740177,0.3993761,-0.0569809,0.95135623,0.4579399,0.027039291,0.16498984,0.5891342,0.6027008,0.3158106,0.10977736,0.6872024,0.55474055,0.08301839,-0.03709754,0.76118183,0.48454,-0.35626495,-0.36007857,0.79103184,808.68134,794.9817,805.8608,817.9487,720.4396,-0.000671,0.17010498,1.001464844,-4.972076416,-4.381408691,-4.979553223,1.0,1.0,1.0,1.0,1.0,50.0,0
0.8566297,0.3709873,0.1457644,0.9750293,0.69001055,0.019630017,0.18639942,0.724498,0.6256465,0.33699062,0.17032702,0.8456377,0.62327945,0.16246769,0.005016455,0.7930973,0.5068576,-0.4636004,-0.30678326,0.77885646,831.6484,799.81683,798.60803,811.9048,859.45056,-0.023620605,0.159240723,0.991333008,-4.231872559,-11.64138794,-0.762634277,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5876214,0.26697692,0.6046874,0.7432711,0.64529586,0.048597254,0.49636564,0.75009435,0.63409483,0.40089282,0.8909354,0.8583939,0.7190127,0.24317527,0.15022053,0.9738239,0.5380131,-0.39500865,-0.2673049,0.7957045,781.685,788.5348,794.9817,761.13556,730.5128,-0.00769043,0.14276123,0.986206055,3.9402771,-1.8019104,-2.018737793,1.0,1.0,1.0,1.0,1.0,50.0,0
0.465689,0.109271474,0.9832401,0.6754198,0.59147877,0.102434315,0.8132843,0.7362205,0.7035818,0.45700502,0.99038005,1.0078545,0.9162517,0.22561775,0.3180095,1.07895,0.45681354,-0.2487223,-0.15003206,0.7301049,815.5311,794.17584,792.96704,801.02563,826.0073,-0.014160156,0.151794434,0.959655762,-8.202056885,-0.897216797,-2.504730225,1.0,1.0,1.0,1.0,1.0,50.0,0
0.25261897,0.05948062,0.9686517,0.31083935,0.47938,0.1241052,0.77500194,0.6225544,0.74658316,0.43941435,0.99038005,0.98748267,0.93337744,0.19961362,0.30848452,1.1595564,0.52181876,-0.14681049,-0.16230673,0.86890167,790.14655,784.5055,794.9817,819.15753,764.35895,-0.010070801,0.158081055,0.98815918,3.050537109,-3.349609375,-1.532745361,1.0,1.0,1.0,1.0,1.0,50.0,0
0.16954859,-0.18851227,0.6314755,0.22822191,0.5346836,0.14922681,0.43741614,0.5555702,0.74228984,0.24948506,0.91525364,0.9926816,0.8994727,0.17377302,0.15569054,1.1725214,0.46506044,-0.14873183,-0.19688776,0.87175244,781.28204,790.54944,785.31134,768.3883,647.50916,-0.007080078,0.159545898,0.997558594,4.426269531,-3.813171387,-0.358886719,1.0,1.0,1.0,1.0,1.0,50.0,0
0.04430011,0.16341491,-0.03597343,0.0983606,0.5567738,0.22985901,-0.103224136,0.426716,0.7488005,0.2572638,0.28560272,1.1431578,0.7262394,0.4985906,0.26896498,1.1283027,0.52126604,0.08930776,-0.014097904,0.89348465,795.78754,809.89014,791.3553,752.674,874.7619,0.020080566,0.155273438,0.994750977,3.69354248,-1.039276123,-1.517791748,1.0,1.0,1.0,1.0,1.0,50.0,0
0.33415553,0.2371788,0.23666443,-0.004708594,0.8272199,0.23694429,-0.04910994,0.1493761,0.9325104,0.2572638,0.29973254,1.105187,0.8697635,0.60997605,0.59389234,1.1102027,0.5979343,0.19339815,0.46322656,0.77617824,814.7253,804.65204,803.44324,794.9817,819.9634,-0.014465332,0.154296875,0.982299805,2.071075439,3.035583496,-3.536529541,1.0,1.0,1.0,1.0,1.0,50.0,0
0.4854253,0.5087425,0.47618052,0.09050444,0.99424326,0.35560814,-0.021507965,-0.04034548,0.89885086,0.23438889,0.29261205,1.0144607,0.97303754,0.8525644,0.76677907,1.0882268,0.7513047,0.42730942,0.64224726,0.881151,824.7985,796.99634,800.6227,897.72894,790.14655,0.0,0.123840332,0.98626709,5.749664307,-4.276733398,-2.96081543,1.0,1.0,1.0,1.0,1.0,50.0,0
0.69340557,0.5087425,0.51681954,0.09050444,1.1922293,0.35560814,-0.10050288,-0.04034548,0.8986052,0.23438889,0.23677821,1.0144607,1.1415508,0.8525644,0.6651881,1.0882268,0.9057319,0.42730942,0.58535737,0.881151,796.5934,789.34064,797.3993,809.0842,791.3553,-0.01159668,0.140625,0.992919922,3.177642822,-0.882263184,-1.04675293,1.0,1.0,1.0,1.0,1.0,50.0,0
0.63349235,0.41431412,0.5532145,0.09050444,0.31304052,-0.037941407,0.16413097,-0.04034548,0.5313959,0.32491314,0.26325947,1.0144607,0.4543271,0.2746673,0.15545851,1.0882268,0.1749936,-0.19718926,0.058931172,0.881151,784.90845,788.93774,799.011,799.41394,796.5934,-0.032775879,0.129882813,0.994445801,3.379516602,-5.069274902,-0.93460083,1.0,1.0,1.0,1.0,1.0,50.0,0
0.73961574,0.38558134,0.5250165,0.09050444,0.5694497,0.11546049,0.14610113,-0.04034548,0.64655715,0.32491314,0.29329675,1.0144607,0.4849735,0.24768259,0.09775574,1.0882268,0.3555365,-0.14712352,-0.012129874,0.881151,803.44324,792.1612,789.7436,803.8461,697.47253,-0.031921387,0.135864258,0.995788574,3.013153076,-3.035583496,-0.448608398,1.0,1.0,1.0,1.0,1.0,50.0,0
0.6514471,0.33916754,0.5317199,0.09050444,0.5423262,0.126969,0.16374877,-0.04034548,0.6439396,0.28602213,0.20958522,1.0144607,0.49056196,0.14363085,-0.005521962,1.0882268,0.3463785,-0.14405087,-0.064249136,0.881151,836.8865,773.6264,801.8315,833.663,879.59705,-0.044006348,0.125854492,0.993408203,1.248626709,-6.437530518,0.209350586,1.0,1.0,1.0,1.0,1.0,50.0,0
0.68483233,0.49179146,0.775165,0.09050444,0.61784875,0.27158493,0.29201952,-0.04034548,0.6143865,0.37350667,0.26362813,1.0144607,0.4969829,0.14758204,0.10307335,1.0882268,0.42795962,-0.08646254,0.040671833,0.881151,813.5165,784.5055,792.1612,819.9634,782.49084,-0.081604004,0.131225586,0.967346191,-6.893615723,-4.927215576,11.31988525,1.0,1.0,1.0,1.0,1.0,50.0,0
0.32427192,0.5948305,0.7981777,0.09050444,0.38570765,0.32351708,0.32473633,-0.04034548,0.3576169,0.43069336,0.23603828,1.0144607,0.4733621,0.13823749,0.2283062,1.0882268,0.38397187,-0.09400739,0.19150667,0.881151,782.8938,779.2674,788.93774,786.1172,732.1245,-0.025878906,0.122070313,0.997009277,-1.89163208,-2.474822998,6.340332031,1.0,1.0,1.0,1.0,1.0,50.0,0
0.5107638,0.645161,0.7442899,0.6181611,0.35309923,0.5940705,0.264155,0.50587213,0.009781716,0.555787,0.28684106,0.006120574,0.61439943,0.035203423,0.2537558,0.6465329,0.2307279,-0.1551792,0.16990982,0.67522556,801.4286,792.5641,794.9817,838.0952,830.4396,-0.047180176,0.113830566,0.992675781,-0.747680664,-6.145935059,2.370147705,1.0,1.0,1.0,1.0,1.0,50.0,0
0.84351456,0.37645745,0.2407305,1.0186381,0.69710094,0.50433415,-0.14733782,0.9195426,0.47219688,0.55304146,0.2946104,0.39104635,0.6292573,0.03195249,0.16977936,0.7201088,0.24766132,-0.20002544,0.03820025,0.741042,793.7729,807.0696,774.43225,805.4579,848.1685,-0.019775391,0.057067871,0.98260498,13.24890137,-6.235656738,-17.6751709,1.0,1.0,1.0,1.0,1.0,50.0,0
0.85931665,0.48254937,0.623805,1.0186381,0.7102507,0.45341977,-0.035574373,0.9195426,0.5126683,0.5552279,0.20856978,0.39104635,0.6295193,-0.001507551,0.03331463,0.7201088,0.2601913,-0.28978997,-0.215623,0.741042,800.6227,784.90845,791.75824,821.5751,754.68866,0.082702637,0.154602051,1.03918457,-3.237457275,-3.573913574,10.76660156,1.0,1.0,1.0,1.0,1.0,50.0,0
1.0345601,0.53735834,0.8858382,1.2447989,0.897183,0.24997069,0.08911513,1.1650946,0.5126683,0.4529161,0.14856987,0.3879716,0.6413643,0.07501628,0.019410836,0.8195896,0.2973313,-0.32058093,-0.26188162,0.8068435,789.34064,796.5934,816.337,807.0696,778.46155,0.011657715,0.132263184,0.98046875,-9.308624268,-6.153411865,13.49563599,1.0,1.0,1.0,1.0,1.0,50.0,0
1.0327736,0.96535957,0.9131005,1.2447989,0.9095142,0.54729545,0.13750717,1.1650946,0.5126683,0.15630709,0.17656931,0.3879716,0.63830847,0.06784537,0.09339235,0.8195896,0.31975675,-0.30788732,-0.33285278,0.8068435,808.68134,773.22345,799.011,803.44324,771.2088,0.053161621,0.145996094,1.011169434,7.843170166,-1.973876953,-7.259979248,1.0,1.0,1.0,1.0,1.0,50.0,0
1.0327736,1.1665446,0.88908273,1.2447989,0.9095142,0.9066045,0.19005373,1.1650946,0.5126683,0.31952268,0.23615296,0.3879716,0.63830847,0.055203035,0.23142429,0.8195896,0.31975675,-0.15968576,-0.4512911,0.8068435,781.685,794.9817,798.60803,784.90845,672.0879,0.013061523,0.124694824,0.99407959,8.299255371,-5.368347168,-8.538513184,1.0,1.0,1.0,1.0,1.0,50.0,0
1.0327736,0.9720205,0.7037475,1.2447989,0.9095142,0.69576466,0.1391036,1.1650946,0.5126683,0.45739022,0.21368241,0.3879716,0.63830847,0.04554142,0.22494905,0.8195896,0.31975675,-0.20966576,-0.49077606,0.8068435,795.38464,789.34064,799.41394,794.17584,728.49817,-0.004577637,0.117858887,0.986206055,-0.732727051,-3.484191895,5.562744141,1.0,1.0,1.0,1.0,1.0,50.0,0
-0.27704307,0.6921067,0.5631465,0.5131621,-0.065642476,0.28927946,0.019227076,0.039626785,0.3969786,0.4906158,0.23147708,0.56094325,0.6876518,0.018525641,0.1586496,0.6740105,0.36516246,-0.31312987,-0.47998863,0.38947445,781.685,804.65204,793.7729,784.10254,740.989,0.036071777,0.139709473,1.002319336,8.433837891,-3.439331055,-8.471221924,1.0,1.0,1.0,1.0,1.0,50.0,0
0.05337601,0.680207,0.03736726,0.49994376,0.15278748,0.36053184,-0.12427796,0.3656243,0.39976344,0.623366,0.057824824,0.56621015,0.6265768,0.054221783,0.06345389,0.6204323,0.34349236,-0.2420084,-0.40418503,0.34542042,809.4872,799.011,795.78754,820.7692,773.22345,0.011535645,0.112243652,0.971618652,4.463653564,-7.230072021,-3.985137939,1.0,1.0,1.0,1.0,1.0,50.0,0
0.26363432,0.5872037,-0.028225468,0.43026793,0.43041974,0.30443668,-0.013172805,0.4427732,0.4145361,0.43641025,0.16148645,0.52621007,0.5766637,0.082895264,0.18479536,0.5644109,0.27120116,-0.21121685,-0.37942934,0.39443487,819.9634,805.8608,791.3553,819.9634,785.7143,0.054748535,0.141479492,1.001037598,1.614990234,-0.732727051,2.945861816,1.0,1.0,1.0,1.0,1.0,50.0,0
0.38670406,0.2817043,0.18021505,0.39351192,0.5817256,0.17181705,0.10541122,0.43881148,0.58437204,0.4765481,0.16884184,0.47977698,0.40368897,0.09759072,0.28034657,0.56347615,0.18045682,-0.18734124,-0.24645019,0.40263367,793.7729,800.6227,799.011,789.34064,759.12085,0.044555664,0.144226074,1.011108398,3.947753906,-1.173858643,-2.437438965,1.0,1.0,1.0,1.0,1.0,50.0,0
0.3460798,0.19568346,0.3278551,0.29599124,0.5519041,0.061538737,0.15772659,0.25837225,0.6793836,0.3195524,0.19948426,0.5306168,0.43012854,0.097029805,0.2527703,0.5241375,0.13110377,-0.20307583,-0.18344688,0.39204195,781.28204,791.3553,785.7143,816.7399,957.3626,0.003845215,0.129516602,0.988952637,2.743988037,-4.889831543,-3.267364502,1.0,1.0,1.0,1.0,1.0,50.0,0
0.217303,0.30144614,0.541812,0.10625137,0.37226272,0.1897651,0.21736906,0.1584368,0.6793836,0.36817446,0.2711457,0.5766246,0.46355444,0.030596592,0.06358601,0.45857137,0.15719356,-0.2982609,-0.2995674,0.82355785,779.67035,820.3663,801.02563,795.38464,707.9487,0.032470703,0.171569824,0.972595215,-11.31988525,13.00216675,18.90136719,1.0,1.0,1.0,1.0,1.0,45.0,0
0.2115921,0.4196074,0.8844901,0.21080446,0.31438634,0.25211006,0.58721286,0.23756641,0.5297581,0.35905024,0.4359886,0.51908296,0.52628887,0.009496036,-0.15319909,0.39329785,0.15805726,-0.27391028,-0.31431115,0.85188144,757.50916,759.92676,797.8022,783.69965,656.3736,-0.093017578,0.168395996,1.002075195,9.002075195,-0.037384033,1.786956787,1.0,1.0,1.0,1.0,1.0,50.0,0
0.20645368,0.44158703,1.0488671,0.105457164,0.37909672,0.33020797,0.8139005,0.2483736,0.44736117,0.33715457,0.5582399,0.50868326,0.47827834,-0.113826744,-0.10478764,0.38839918,0.17945299,-0.27391028,-0.31122556,0.85188144,784.90845,805.05493,803.44324,775.64105,670.07324,-0.068969727,0.19152832,0.969238281,9.54788208,-7.342224121,-6.58706665,1.0,1.0,1.0,1.0,1.0,50.0,0
0.20645368,0.44158703,1.1649323,0.105457164,0.37909672,0.33020797,0.9408839,0.2483736,0.44736117,0.33715457,0.529055,0.50868326,0.47827834,-0.113826744,-0.061777007,0.38839918,0.17945299,0.19687483,-0.17109823,0.63026124,809.4872,790.9524,791.75824,802.23444,891.28204,-0.12677002,0.20123291,0.946960449,13.49563599,-10.5871582,-18.49761963,1.0,1.0,1.0,1.0,1.0,50.0,0
0.20645368,0.44158703,0.47867027,0.105457164,0.37909672,0.33020797,0.1679733,0.2483736,0.44736117,0.33715457,0.11938968,0.50868326,0.47827834,-0.113826744,0.114063635,0.38839918,0.17945299,0.21145047,-0.104483604,0.623795,787.326,816.7399,815.12823,795.78754,719.6337,-0.062194824,0.234558105,0.959350586,4.76272583,-7.110443115,-3.85055542,1.0,1.0,1.0,1.0,1.0,50.0,0
0.02364739,-0.057280682,0.35365233,-0.21474226,0.60064995,0.22230905,0.12165154,0.17391159,0.5487479,0.09019522,0.18488646,0.5045802,0.51151025,0.32305744,0.028446957,0.5741407,-0.12675841,0.17455308,-0.029865097,0.5680093,764.35895,831.6484,810.696,761.53845,764.35895,-0.002197266,0.213134766,0.979858398,-27.19314575,1.009368896,27.72399902,1.0,1.0,1.0,1.0,1.0,50.0,0
0.27023125,0.18450956,0.24952063,-0.18155569,0.42708093,0.28799888,0.13012862,0.04062299,0.56778085,0.18815081,0.5007837,0.51598626,0.36511517,0.20280172,-0.006018626,0.44385225,-0.007464648,0.23781474,0.08103684,0.53138226,803.8461,798.20514,826.0073,815.5311,721.2454,0.028747559,0.242370605,0.980895996,1.405639648,-2.183227539,-0.261688232,1.0,1.0,1.0,1.0,1.0,50.0,0
0.21091054,0.17347355,0.48620042,-0.1609428,0.3571254,0.29754546,0.34204194,-0.021224532,0.59928536,0.2395246,0.5805588,0.51806104,0.44605538,0.19032851,0.0508818,0.42182982,0.00464008,0.23781474,0.08798308,0.53138226,811.50183,782.49084,810.696,780.07324,676.9231,0.027526855,0.241699219,0.971008301,-0.874786377,-4.441223145,1.502838135,1.0,1.0,1.0,1.0,1.0,50.0,0
0.29591998,0.22977108,0.46996003,0.040837627,0.13902855,0.2747619,0.35731712,-0.045302615,0.33421692,0.29844707,0.58480537,0.2361004,0.38140577,0.14264728,0.07126309,0.35192117,0.021000853,0.23781474,0.082322955,0.53138226,845.7509,775.64105,812.3077,823.1868,874.7619,0.039489746,0.235595703,0.988769531,4.725341797,-6.714172363,-0.650482178,1.0,1.0,1.0,1.0,1.0,50.0,0
0.13654178,0.11969274,0.29421687,0.14878759,0.08835119,0.17165558,0.27286792,-0.027787749,0.58244586,0.3009608,0.57978797,0.39778122,0.40136507,0.1497932,0.06771233,0.39463055,0.054683875,0.23781474,0.003251669,0.53138226,810.293,921.0989,832.0513,800.2198,666.4469,0.034790039,0.231079102,0.972900391,1.667327881,-7.020721436,-0.740203857,1.0,2.0,1.0,1.0,2.0,50.0,0
0.17278072,0.0853896,-0.32328984,0.18795846,0.01297202,0.001695802,0.12534639,0.18160039,0.5659359,0.26173118,0.22889043,0.5114034,0.38913545,0.13040794,0.03898414,0.4595978,0.12081498,0.23781474,-0.0720173,0.53138226,817.1429,815.5311,880.40295,769.59705,795.78754,0.090759277,0.160888672,0.984863281,-16.84524536,-6.901092529,-10.53482056,1.0,1.0,1.0,1.0,1.0,50.0,0
0.049665175,-0.08133687,-0.37808126,0.15214035,0.08593181,-0.034690183,0.15001066,0.36435848,0.5528303,0.25563523,0.23264673,0.51283187,0.3961976,0.06818696,0.052417196,0.48992544,0.16511545,0.23781474,-0.15186752,0.53138226,843.73627,1204.762,827.619,791.75824,641.4652,0.046264648,-0.03125,0.998168945,23.36502075,-1.136474609,-2.901000977,1.0,1.0,1.0,1.0,1.0,50.0,0
0.16335371,-0.00519767,-0.24621625,0.13503957,0.14294915,0.22555502,0.07777257,0.361648,0.35798845,0.2516113,0.2197627,0.51622045,0.43076754,0.041100718,0.014237001,0.52204496,0.19755203,0.23781474,-0.20091282,0.53138226,755.89746,1000.07324,776.4469,803.8461,803.0403,-0.020874023,0.092102051,0.984069824,2.108459473,-4.044952393,-4.224395752,1.0,1.0,4.0,1.0,1.0,50.0,0
0.29289907,0.1278776,-0.0985042,0.15681869,0.25712267,0.2748106,-0.08717147,0.3736811,0.29973426,0.441663,-0.023735471,0.66915596,0.540393,0.025511572,-0.015485836,0.6496207,0.26549143,0.23781474,-0.20091282,0.53138226,800.2198,1178.5714,850.18317,858.24176,1010.9524,-0.010681152,0.176879883,0.95513916,11.82830811,-5.959014893,-1.592559814,1.0,1.0,4.0,1.0,1.0,50.0,0
0.3425361,0.39275214,-0.094605826,0.23089163,0.23755026,0.3190975,-0.4092573,0.30662245,0.3784997,0.44380945,0.08376211,0.76657706,0.60597366,0.11033314,-0.003012212,0.74101174,0.28709206,0.23781474,-0.20091282,0.53138226,838.9011,776.4469,854.21246,820.7692,622.1245,-0.015441895,0.090515137,1.003356934,-4.269256592,-13.08441162,-1.09161377,1.0,1.0,2.0,1.0,1.0,50.0,0
0.3444151,0.49673885,-0.19631743,0.16597502,0.20355901,0.32504037,-0.27656445,0.28179017,0.497913,0.44436973,0.18875939,0.7765651,0.5850386,0.16728032,0.01903823,0.7058686,0.27095938,0.23781474,-0.20091282,0.53138226,864.2857,680.54944,830.4396,900.54944,785.7143,-0.006713867,0.121582031,1.011108398,0.04486084,-1.428070068,7.155303955,1.0,1.0,1.0,1.0,1.0,50.0,0
0.2550609,0.5712013,-0.20240024,0.229831,0.39369416,0.43605465,-0.22346182,0.23427477,0.7150677,0.413301,0.15808445,0.73511803,0.60977846,0.25602412,-0.010426931,0.63568926,0.52950716,0.23781474,-0.20091282,0.53138226,827.2161,772.01465,832.8571,834.0659,699.0842,-0.022766113,0.111206055,0.99407959,5.226287842,-6.616973877,-5.031890869,1.0,2.0,1.0,1.0,2.0,50.0,0
0.27137852,0.7668377,0.36195785,0.20603366,0.4873152,0.5953568,0.010754184,0.1625247,0.7032087,0.6395805,0.29255274,0.45557964,0.66542315,0.27168652,-0.006112025,0.5761187,0.62842715,0.23781474,-0.20091282,0.7866236,788.93774,666.8498,797.3993,788.1319,681.3553,-0.001281738,0.135986328,0.996032715,7.469329834,-4.029998779,-5.667419434,1.0,1.0,1.0,1.0,1.0,50.0,0
