Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,emotion
0.52942914,0.38761023,1.0457505999999999,0.6990225,0.69387376,0.036114852999999995,0.47370878,0.8383078000000002,-0.030143056,0.370758,0.40023590000000003,0.8558403,0.93336314,0.45490903,0.26605403,1.0240574,1.3774737,0.47206459999999995,0.36449528,1.0715076000000001,0
0.52942914,0.50915694,1.0467689,0.6990225,0.69387376,-0.008015479,0.5613402,0.8383078000000002,-0.030143056,0.33887849999999997,0.40227625,0.8558403,0.93336314,0.44661283,0.21689373,1.0240574,1.3774737,0.4925562,0.22425956,1.0715076000000001,0
0.52942914,0.48546603,0.9033324,0.6990225,0.69387376,0.002257069,0.39124000000000003,0.8383078000000002,-0.030143056,0.2775,0.42771134,0.8558403,0.93336314,0.38926393,0.1948855,1.0240574,1.3774737,0.49597883,0.25863814,1.0715076000000001,0
0.52942914,0.43985856,0.63574,0.6990225,0.69387376,-0.04459915,0.2023519,0.8383078000000002,-0.030143056,0.081308715,0.30024418,0.8558403,0.93336314,0.46647972,0.21087793,1.0240574,1.3774737,0.42326450000000004,0.2930895,1.0715076000000001,0
0.52942914,0.28916144,0.65031254,0.6990225,0.69387376,-0.26800215,0.16891024,0.8383078000000002,-0.030143056,0.09637474,0.37874725,0.8558403,0.93336314,0.49507299999999993,0.20519188,1.0240574,1.3774737,0.41785500000000003,0.24143343,1.0715076000000001,0
0.52942914,0.24335162,0.6036209,0.6990225,0.69387376,-0.24786974,0.102425925,0.8383078000000002,-0.030143056,0.016979672,0.48455092,0.8558403,0.93336314,0.54902625,0.30822724,1.0240574,1.3774737,0.36672458,0.16860762,1.0715076000000001,0
0.52942914,0.3193719,0.5356911,0.6990225,0.69387376,-0.10569506,0.09123866,0.8383078000000002,-0.030143056,0.1399525,0.50745314,0.8558403,0.93336314,0.5060428,0.50253636,1.0240574,1.3774737,0.37379107,0.29429123,1.0715076000000001,0
0.52942914,0.35502565,0.54309505,0.6990225,0.69387376,-0.019300643,0.22719964,0.8383078000000002,-0.030143056,0.086253405,0.50028956,0.8558403,0.93336314,0.5347516999999999,0.642741,1.0240574,1.3774737,0.38152337,0.45727879999999993,1.0715076000000001,0
0.52942914,0.8031043000000001,0.47379488,0.6990225,0.69387376,0.66847503,0.36881173,0.8383078000000002,-0.030143056,0.69981146,0.28047764,0.8558403,0.93336314,0.63492376,0.75763136,1.0240574,1.3774737,0.7905099,0.6098634,1.0715076000000001,0
0.52942914,1.0015392,0.58230406,0.6990225,0.69387376,0.9240573000000001,0.39382693,0.8383078000000002,-0.030143056,0.7794063,0.2183221,0.8558403,0.93336314,0.76820487,0.7861041999999999,1.0240574,1.3774737,0.97559184,0.65198296,1.0715076000000001,0
0.52942914,0.9140530000000001,0.4766214,0.6990225,0.69387376,0.825709,0.48727709999999996,0.8383078000000002,-0.030143056,0.77792025,0.43609098,0.8558403,0.93336314,0.79725295,1.1038611,1.0240574,1.3774737,1.0184122,1.0901324,1.0715076000000001,0
0.52942914,0.76902217,0.4766214,0.6990225,0.69387376,0.66411656,0.48727709999999996,0.8383078000000002,-0.030143056,0.71356195,0.43609098,0.8558403,0.93336314,0.82968086,1.1038611,1.0240574,1.3774737,1.0456719,1.0901324,1.0715076000000001,0
0.52942914,0.47368208,0.40302098,0.6990225,0.69387376,0.33615848,0.37240213,0.8383078000000002,-0.030143056,0.47841793,0.40023142,0.8558403,0.93336314,0.86361736,1.007508,1.0240574,1.3774737,1.0408104999999999,1.0729419,1.0715076000000001,0
0.52942914,0.5243749,-0.01970525,0.6990225,0.69387376,0.32439297,-0.09549889,0.8383078000000002,-0.030143056,0.32587075,0.14678937,0.8558403,0.93336314,0.81400895,0.6336705,1.0240574,1.3774737,0.97964346,0.97950834,1.0715076000000001,0
0.52942914,0.45779645,0.20373508,0.6990225,0.69387376,0.22253242,-0.1461308,0.8383078000000002,-0.030143056,0.16720264,0.19419214,0.8558403,0.93336314,0.7778939,0.6963364000000001,1.0240574,1.3774737,0.8539393,0.9374136999999999,1.0715076000000001,0
0.52942914,0.38748083,0.27275082,0.6990225,0.69387376,0.037942525,-0.24342187,0.8383078000000002,-0.030143056,0.19825009999999998,0.19394471,0.8558403,0.93336314,0.6848255,0.6649993000000001,1.0240574,1.3774737,0.8206648999999999,0.90021193,1.0715076000000001,0
0.52942914,0.5201389,0.41795109999999996,0.6990225,0.69387376,0.4896165,-0.15743117,0.8383078000000002,-0.030143056,0.6491848000000001,-0.07297025,0.8558403,0.93336314,0.7583179,0.7250104,1.0240574,1.3774737,0.93745255,0.8192389999999999,1.0715076000000001,0
0.52942914,0.683597,0.43283699999999997,0.6990225,0.69387376,0.6869094,-0.10280577,0.8383078000000002,-0.030143056,0.6491848000000001,-0.20955183,0.8558403,0.93336314,0.8013756999999999,0.666191,1.0240574,1.3774737,1.0152478,0.79293996,1.0715076000000001,0
0.17693976,-0.13342407,-0.15217978,1.5542673,-0.044005327000000004,-0.25391820000000004,-0.21423797,1.4298252,0.56423366,0.15657848,0.19011129999999998,1.2081251,0.431616,0.20799951,0.070882924,0.7853587,-0.016779348,-0.19032599,0.09338411,0.09037066,3
0.29294467,-0.5583988,-0.18967345,1.6797857,0.17881401,-0.4019158,-0.36028150000000003,1.4808185,0.6616214,0.24589470000000002,0.12790468,1.1777631000000002,0.42163536,-0.033602192999999995,0.11165436,0.8537421000000001,0.12138295,-0.5476599,-0.11964937,0.102070615,3
0.13745542,-0.26139098,-0.44790795,1.4176931000000002,0.09877696,-0.16715629999999998,-0.4076598,1.209824,0.6499638000000001,0.020016227,0.20715279999999997,1.0936486,0.34662586,0.094241045,0.18529083,0.6732395999999999,0.08877154400000001,-0.1671789,-0.19069603,0.07158623,3
-0.109023795,-0.079470396,-0.31071737,0.15843086,0.013315885,-0.23212089,-0.37431955,0.20918071,0.48688832,-0.050608955,0.15600793,0.61711144,0.28849524,0.068848744,0.123254135,0.19033766,-0.059530806,-0.38706840000000003,-0.14469527,0.068863854,3
-0.48608056,0.3015364,0.24948934,0.027013138,-0.14595583,0.113030955,0.040368278,-0.23180749,0.38494593,0.006829049,0.007218709,0.058613982,0.30710408,0.18268469,0.14871752,0.15269658,-0.21701820000000002,-0.35228616,0.20897147,0.056948165999999995,3
0.20521592,0.12179182,0.094539955,-0.07539231,-0.10518322,-0.09296302,-0.01130794,-0.03895013,0.43419784,0.17085983,0.23834646,0.39085993,0.37618056,0.033008087,0.080423556,0.3048111,-0.09042795,-0.33886132,-0.006375352,-0.25829282,3
0.13281128,-0.3993556,-0.5844943,0.06291669999999999,0.026252292000000003,-0.29936078,-0.28565744,0.05670368,0.4753988,-0.00340501,0.25952113,0.76848733,0.3178012,0.003738382,0.16995926,0.2303074,-0.22703198,-0.43363106,-0.23414376,-0.2274629,3
-0.024316002000000003,-0.58815026,-0.68196064,0.19701585,0.05321261,-0.16947354,-0.45254690000000003,0.06583515,0.49594235,0.06800601,0.0980699,0.76848733,0.22810015,-0.17813891,0.07597822,0.23326865,-0.20106226,-0.48996794,-0.23867525,-0.043405414,3
-0.07499245,-0.43109208,-0.3463134,-0.15491031,0.1788251,-0.1846138,-0.2471279,-0.18476507,0.4859215,0.09272122,0.11849991,0.41480726,0.25792423,-0.36933175,0.15083928,0.20879109,-0.11408244,-0.56923014,-0.11193857,0.067691,3
-0.27936697,-0.5210778,-0.47997749999999995,-0.07077748,0.03297159,-0.69867605,-0.37769400000000003,0.043301005,0.3002106,-0.26345554,0.381683,0.6924617,0.29878786,-0.21764499999999998,0.08971447,0.23901708,0.04661466,-0.4455514,-0.17437370000000002,-0.005663734,3
-0.44848698,-0.4550049,-0.64299375,0.022404278,0.12456374,-0.18029097,-0.37830934,0.05394816,0.6561243,-0.20971322,0.30673449999999997,0.6780915,0.35670963,-0.15934813,-0.008821923,0.38235325,-0.10441108,-0.4927759,-0.26529586,0.012804003000000001,3
0.062205035,-0.48557237,-0.5196601,0.20595652,0.3385807,-0.21471862,-0.6066347,0.360127,0.7676472,-0.015775913,0.0565205,0.6608718000000001,0.38134003,-0.21225744,0.089319475,0.4224952,0.057228737,-0.5039307,-0.22457828,0.032130416,3
0.33766443,-0.69586086,-0.1602617,0.32107544,0.33923033,-0.38742495,-0.48734160000000004,0.48012677,0.86706525,-0.04712818,0.06515681,0.8640399,0.3995586,-0.0913135,0.04532036,0.4716875,0.20746697,-0.5606298000000001,-0.1185815,0.07339754,3
-0.19891407,-0.6062621,-0.18305142,0.05730057,0.06744514,-0.49920192,-0.19423900000000002,0.13720967,0.5531319,0.10090813,0.13793524,0.31847164,0.28016290000000005,-0.18253067,-0.037309657999999996,0.30784002,0.08257489999999999,-0.56108826,-0.22852392,-0.04551219,3
0.0017568170000000001,-0.23177251,-0.19773254,0.08269317400000001,0.03601669,-0.15937904,-0.26349223,-0.11225949,0.6378083999999999,0.23174101,0.016656626,0.35494417,0.33351177,-0.24511899,-0.041362774,0.37720358,0.035430357,-0.6039714,-0.33468133,-0.13801411,3
-0.11419135,-0.3554933,-0.35788184,-0.25899714,0.264099,-0.048381288,-0.1927909,0.15248787,0.62917525,0.07719006,-0.012748025,0.48712364,0.33842877,-0.14291832,0.113036074,0.34813887,-0.07140103,-0.47453573,-0.39392138,-0.051869284,3
-0.25698543,-0.3756693,-0.527968,-0.27057073,0.23898813,-0.29325113,-0.459571,-0.087008335,0.628476,-0.08394689,-0.048938885,0.3448051,0.35379392,-0.16536464,0.17567685,0.24064405,-0.26619387,-0.45033163,-0.16354671,-0.0074502380000000005,3
-0.41965169999999996,-0.52530396,-0.67563015,-0.5004841,-0.1352732,-0.5719474,-0.65863395,-0.3327512,0.3975911,-0.16963251,-0.28483835,0.19011115,0.30562347,-0.27075413,0.059414383,0.26884273,-0.07371047,-0.4001792,-0.20899294,0.06984117599999999,3
1.0438339,-0.014124778999999999,-0.31684664,-0.42366242,0.8340844999999999,-0.22492579,-0.1037469,-0.22836265,1.1663827,-0.022420052000000003,0.19021401,-0.059879955,0.29700590000000004,-0.049334027,0.0770753,0.22029878,0.054653045,-0.0009880000000000002,0.14880972,0.028979518,3
1.2022648999999999,0.072612345,-0.21727541,0.21272027,0.9787136999999999,-0.2751513,-0.11845448,0.038022496,1.1663827,-0.0415559,0.19133583,0.16472878,0.30208138,-0.10848889999999999,0.062455524000000005,0.45536616,-0.12871744,-0.010595798,0.14793395,-0.27800590000000003,3
0.001392293,-0.15041827,-0.48646203,0.45654340000000004,0.017948458,-0.42613328,-0.3446321,0.051322865999999995,0.41129786,0.0760293,0.23723827,0.354373,0.15024619,-0.062400393,0.1259119,0.33312812,-0.18500401,-0.49897325,-0.24323572,-0.12833846,3
-0.16322918,-0.23546971,-0.23590463,0.031119942999999997,0.031390008,-0.04760376,-0.15930949,-0.07808932,0.24351643,0.16096272,0.25361535,0.47106585,0.19882159,-0.024549757999999998,0.20476931,0.33264592,-0.17533286,-0.6105425,-0.112915196,0.018512591999999998,3
-0.22493397,-0.6153394,-0.19375375,0.58444476,0.008481154,-0.08518991,-0.18299697,0.2591999,0.27187209999999995,0.01866472,0.08923031,0.60726076,0.28598029999999997,-0.064652145,0.026087044,0.23745644,-0.16599992,-0.5782292,-0.24731055,-0.015708823,3
-0.090929896,-0.51231736,-0.27583337,0.57136464,-0.15232623,-0.37997124,-0.36166376,0.5038169,0.108760245,-0.11915687,0.03066196,0.88816994,0.32723022,-0.14480053,0.045061637,0.6625521,-0.09204968,-0.5557738,-0.30985219999999997,0.08684911599999999,3
-0.23261309,-0.39060667,-0.3289632,0.61866045,0.20060378,-0.04683245,-0.3796906,0.38036385,0.4049096,0.17256068,-0.05770407,0.8422957,0.23773676,-0.14741585,0.016376272,0.7203767,-0.097816005,-0.4771258,-0.26438838,0.13853677,3
0.005321523000000001,-0.31424025,-0.27627563,0.21261907,0.37110958,-0.15930969,-0.42811689999999997,0.7214388,0.7310296,0.13499606,0.015098496000000001,1.1521012,0.3881153,-0.21011849999999999,0.09267668400000001,0.9349221999999999,-0.2513646,-0.45829615,-0.19529532,0.25612918,3
0.080965646,-0.154527,-0.28019398,0.5598449000000001,0.31939548,-0.07181407,-0.34627643,0.7471081999999999,0.72675514,-0.09112236,0.10991374400000001,1.2072518,0.4614621,-0.18337417,0.079298854,0.7739549,-0.14439422,-0.41784903,-0.25899103,0.005431846999999999,3
-0.22239809,-0.29692012,-0.15141305,0.6319389,0.22553928,-0.16320245,-0.17031983,0.7560088,0.7596670999999999,0.019748742,0.11525713,1.2129864,0.27791372,-0.20022114,0.043888707,0.7644916,-0.1988319,-0.5630126999999999,-0.23041877,0.04388217,3
-0.31198797,-0.60131854,-0.19102943,0.49081963,0.19373249,-0.17333579999999998,-0.34707350000000003,0.68265384,0.7744052,0.14352503,0.20442846,1.0220698000000001,0.18730006,-0.32014674,-0.11965301,0.7436169,-0.22874579,-0.57906026,-0.36712890000000004,0.03363071,3
-0.41956848,-0.39151818,-0.5842059000000001,0.64977556,-0.021551137999999997,-0.23770306,-0.37762815,0.76492983,0.45201149999999995,0.05834767,0.12355246,0.8670023000000001,0.16382094,-0.2566689,-0.032666054,0.7003325,-0.3181879,-0.54684186,-0.23634810000000003,-0.013378191999999999,3
-0.28446588,-0.27402732,-0.37522459999999996,0.8264138000000001,0.11420858,-0.22292782,-0.22370596,0.85494953,0.48727968,-0.03553377,0.0030219690000000002,0.71513295,0.20566921,-0.26928067,0.001457009,0.49411059999999996,-0.19603823,-0.47727440000000004,-0.3626008,-0.12356198,3
-0.20058697,-0.20780985,-0.63302153,0.65771407,0.18097076,-0.32051924,-0.21026221,0.57293236,0.52186996,-0.02841243,0.003584093,0.73304915,0.1283533,-0.28102836,0.01626451,0.48408684,-0.21044816,-0.49501336,-0.39085484,-0.060248505,3
0.41665053,-0.25060958,-0.26906097,0.86511505,0.37031218,-0.20360291,-0.031582586,0.612736,0.8115364,0.036116276,0.09823119,0.67749286,0.48571506,-0.09551225,0.08605832,0.529432,-0.09094889,-0.52331746,-0.044110357999999995,0.124895535,3
0.31609923,-0.5753045,-0.32625848,0.8382948,0.29331195,-0.43789572,-0.25989989999999996,0.6862099,0.8177186,0.07500718,0.03791694,0.69919443,0.48316145,-0.27978954,0.02954875,0.61203307,-0.030431982000000003,-0.56640863,-0.21045016,0.24479318,3
-0.1328888,-0.6109816,-0.60530573,0.7895635,0.14075567,-0.45337123,-0.34844643,0.6533338000000001,0.5515962,0.016136602,-0.18090050000000002,0.7184904999999999,0.27328876,-0.24866226,-0.04057876,0.441784,0.14810483,-0.47353090000000003,-0.24928027,0.16084403,3
-0.33746347,-0.3405625,-0.35367972,-0.06486682,-0.098353386,-0.36664692,-0.44062197,0.12004496,0.49436057,-0.089048974,-0.07030738,0.40622744,0.32543114,-0.16092572,0.022781271000000002,0.30983844,0.013885346000000002,-0.45818093,-0.33900157,0.0713798,3
-0.49257829999999997,-0.43712896,-0.48844957,-0.48345625,0.10302280000000001,-0.17287618,-0.33962202,0.2019008,0.7172166999999999,0.1695047,0.10454158,0.6657263000000001,0.29021943,-0.21720156,-0.012455895,0.35518065,0.1475004,-0.5498267,-0.42497745,0.031324726000000004,3
-0.16070718,-0.6386073,-0.54853314,-0.34068295,0.04443247,-0.25563112,-0.39716247,-0.07399274,0.6126585,0.09998262,0.005131065,0.5684385000000001,0.20004305,-0.20341313,-0.07487347,0.35449383,0.1264011,-0.51048857,-0.35234943,-0.09850816400000001,3
-0.007065135,-0.34959555,-0.47063363,-0.17643684,0.024971792000000003,-0.13167614,-0.36475474,-0.19791423,0.47019067,-0.105462775,0.05658178,0.5006191,0.27113324,-0.18509854,-0.007632096999999999,0.29479829999999996,0.117952555,-0.46982884,-0.32744768,-0.04871533,3
0.000221,-0.24746397,-0.6137857,-0.23688067,0.26462013,-0.17736496,-0.38355932,-0.055288214,0.49853396,-0.16119656,0.13305978,0.46066323,0.36147640000000003,-0.18154493,0.017605478,0.26467547,0.13889311,-0.53911746,-0.36730957,0.028884923,3
0.2771038,-0.09153,-0.16664208,0.44620459999999995,0.6278114,-0.44338763,-0.23296688,0.42172182,0.66351175,0.057960093,0.12352069999999998,1.0627655,0.4786403,-0.16061637,0.1354516,0.4398809,-0.022773702000000003,-0.6206751,-0.26524386,0.059647813,3
0.12271449,-0.16260539999999998,-0.22464386,0.3426554,0.34430248,-0.43939206,-0.3487522,0.30126324,0.6843948000000001,-0.007641235,0.079829976,1.0627655,0.44129723,-0.19271441,-0.002677988,0.37817362,-0.003283221,-0.45308867,-0.21688917,0.019043341000000002,3
-0.020909252,-0.46306542,-0.24979906,-0.038026247,-0.11769023,-0.3821187,-0.3173272,0.16654427,0.4885122,-0.03339057,0.018833356000000002,0.576651,0.28353003,-0.21702419,-0.004441337,0.31547073,-0.085507184,-0.5521228,-0.18083225,-0.06539084,3
0.19785874,-0.31919214,-0.111872,0.21074206,0.33076832,-0.41763443,-0.04276332,0.33024827,0.5501801,-0.10300916,-0.013825744,0.61071026,0.29395652,-0.20101333,0.071722865,0.43102375,-0.10005696,-0.71964395,-0.24170348,-0.089058064,3
0.14792041,-0.3906328,-0.2877344,0.07244251,0.21703872,-0.48151049999999995,-0.23939058,0.28195584,0.53176045,-0.1746768,0.1434214,0.7854589,0.2817502,-0.14813007,0.20621426,0.3533706,-0.10584171,-0.6854555999999999,-0.27423808,-0.17791110000000002,3
-0.18396747,-0.6150119000000001,-0.62508035,-0.28007236,-0.15821035,-0.49961248,-0.33442962,0.16475126,0.24139853,0.019453531,0.07031191,0.5678401,0.1856579,-0.21442278,-0.022888854,0.20415267,-0.056657966,-0.64583486,-0.26531866,-0.18293633,3
-0.12812638,-0.37147728,-0.796153,-0.16535728,0.29581678,-0.13238475,-0.46299404,0.2124656,0.965335,0.14347142,-0.05603683,0.55702937,0.34327779999999997,-0.18197586,-0.12476535,0.087662905,0.05153448,-0.5695640000000001,-0.31843045,-0.22888085,3
-0.04455359,-0.38474363,-0.56830454,-0.17728354,0.43896255,0.15424648,-0.13846998,-0.048368815,1.0080694,-0.05137456,-0.16431727,0.63271505,0.36602923,-0.24009708,-0.092599235,0.11002097,0.022032006,-0.63849026,-0.2717004,-0.048894778,3
-0.24278535,-0.49908423,-0.5293962,0.16584677,0.10289746,-0.037872012999999996,-0.1613197,-0.06618623400000001,0.49125642,-0.07642269,0.007249671,0.28937456,0.22494273,-0.30394763,-0.25232208,0.092037834,0.007604488,-0.46225137,-0.25283945,0.03958986,3
-0.4296485,-0.61808455,-0.77074134,0.07744998,-0.23865724,-0.39006928,-0.2550704,0.11311419,0.6397828000000001,0.002457037,0.07856137,0.20388076,0.24099515,-0.2405786,-0.16410854,0.16829619,-0.13790798,-0.33493865,-0.20323922,-0.039853245,3
0.01947318,-0.5686361999999999,-0.26817876,0.061944164,-0.09071845,-0.35856608,-0.46710724,0.034118585,0.47902337,0.030362941,0.06196104,0.320943,0.26882088,-0.18002385,0.08673384,0.32973105,-0.06639732,-0.49965829999999994,-0.15975276,-0.09159885,3
0.15918733,-0.8121816999999999,-0.18350825,0.12944053,0.23044,-0.2428234,-0.34745342,-0.29741088,0.5422526,0.050317604,-0.01940156,0.33390334,0.36966005,-0.18888831,0.06741146,0.41619423,0.027730316,-0.40958118,-0.15164278,0.023964925,3
-0.29867998,-0.5129495,-0.27328813,-0.3178704,0.32050029999999996,-0.15290779,-0.31292114,-0.24148726,0.50433874,-0.1761724,0.005385134000000001,0.49987072,0.28099959999999996,-0.30968422,-0.13627581,0.2731946,-0.08308834,-0.508883,-0.27562702,-0.14498524,3
-0.2933373,-0.4896468,-0.43294176,-0.13547888,-0.031801882999999996,-0.45689374,-0.34974575,0.16582376,0.6117003000000001,-0.10200099,-0.028571568,0.5451345000000001,0.21481820000000001,-0.28863293,-0.049575318,0.10384714,-0.19692647,-0.63597393,-0.22650026,-0.03909133,3
-0.24660341,-0.1922675,-0.35350755,-0.12099873,0.17725693,-0.6022050999999999,-0.34852907,0.0062466940000000006,0.6048548,-0.059366412,0.076659694,0.58219796,0.11014793,-0.13762528,0.17395552,0.16521125,-0.19871591,-0.52658147,-0.27966443,-0.07340661400000001,3
-0.18107747,-0.27185917,-0.45959696,-0.170179,-0.07020847,-0.44363818,-0.17113753,0.10756862,0.57591707,-0.15567288,0.11600339,0.5410656,0.22091722,-0.16992472,-0.040227,0.24146001,-0.13783287,-0.46975383,-0.24822493,-0.23019467,3
-0.54511356,-0.36008164,-0.6258556,-0.25624824,-0.11416947,-0.38525182,-0.186901,0.23483592,0.38764775,-0.05069594,0.1734705,0.42241895,0.23669592,-0.21764491,-0.03997797,0.16940129,-0.12945902,-0.48995322,-0.1616062,0.061954033,3
-0.23232484,-0.26472452,-0.34386414,-0.12787038,0.043391455,-0.4231358,-0.38654897,0.08482019,0.56561786,-0.024073634,0.16392018,0.6665835999999999,0.30478996,-0.15652315,0.06627326,0.33940664,-0.12669623,-0.5962738000000001,-0.029072827000000002,0.034727376000000004,3
0.28364587,-0.17737035,-0.19071722,0.11180782,0.30100355,-0.44486359999999997,-0.199764,0.0355918,0.7929262,0.012802202,0.04471938,0.79002637,0.3952927,-0.07640154,0.0845398,0.35932812,-0.0992377,-0.44343928,-0.09323664,0.04957933,3
-0.07772885,-0.27780244,-0.5336268,-0.03887263,0.10411759,-0.72414315,-0.51535153,-0.04672044,0.7112871000000001,0.22530888,-0.17879665,0.6364386,0.33315453,-0.12153036,-0.12016349,0.29312637,-0.13283746,-0.5432070999999999,-0.34757233,0.02318653,3
-0.13066609,-0.48966190000000004,-0.34052536,-0.08467412,0.010060626,-0.74699193,-0.5330577,0.13705707,0.6648966,0.19031082,-0.14535777,0.7253746,0.32928315,-0.24415569,-0.13184088,0.35543066,-0.18573320000000001,-0.56066805,-0.33409247,-0.05486513,3
0.29773098,-0.57337976,-0.18446736,0.48760766,0.5068224,-0.5678262,-0.30851972,0.5034063,0.6788229,-0.052471067999999996,-0.061216004000000004,0.73921806,0.423289,-0.18349178,-0.013457209,0.21384136,-0.15021536,-0.5572435,-0.21643648,0.003924212,3
0.19423845,-0.62935627,-0.38643172,0.3854328,0.58320206,-0.22376041,-0.2667983,0.45800194,0.75029373,0.13546295,0.12095044,0.6061383,0.35007918,-0.17978187,-0.03776257,0.26191820000000005,0.009575697,-0.45666388,-0.36294309999999996,-0.13409382,3
-0.40808833,-0.65557545,-0.38035545,-0.007372546,0.19324258,-0.3880141,-0.34277126,0.04865771,0.7200871,0.13130249,0.002873765,0.5298083,0.33487862,-0.31043988,-0.13636158,0.39759892,0.032911636,-0.65089947,-0.36125442,-0.066966675,3
0.21029429999999996,-0.52385193,-0.4986201,-0.03625403,0.050192505,-0.3393914,-0.21518649,-0.007250057,0.5900634,0.064206965,-0.054824945,0.49265546,0.29580155,-0.35037097,-0.032723352000000004,0.40846485,0.1406188,-0.5795163000000001,-0.19654755,-0.010203433,3
0.2544034,-0.26422882,-0.6254984,-0.036103547,-0.065535545,-0.2785562,-0.36291367,-0.23669050000000003,0.5430670999999999,0.070813745,0.033226844,0.5301454000000001,0.3653026,-0.18091252,-0.023051329,0.37615457,0.15619520000000003,-0.5470993000000001,-0.27220103,0.09763986,3
-0.28437448,-0.07860497,-0.5096294,-0.25667378,-0.18456315,-0.22785157,-0.53161407,-0.16735104,0.65581816,0.042642742000000004,0.055842925,0.5328520999999999,0.25372395,-0.25440076,0.013016061,0.34679294,0.28875503,-0.5202782,-0.23560265,0.06516478,3
-0.27243385,-0.359506,-0.38312334,-0.13581568,-0.015961476000000002,-0.49963173,-0.59619224,-0.011394386999999999,0.68251437,-0.14614885,-0.12861647,0.30446842,0.33224443,-0.2922186,-0.10566692,0.27481714,0.012149378999999998,-0.4134376,-0.17612979,-0.017567985,3
0.16417234,-0.34244034,-0.49146545,-0.091862075,0.029344914,-0.42077652,-0.25791135,0.2883387,1.0526991,0.51382345,0.19479449,0.6542644,0.3482447,-0.19553263,-0.12138463,0.326004,0.05050389,-0.32438374,-0.07003247,0.07635982,3
0.10595826,-0.20866485,-0.29758835,-0.028660872999999996,-0.018337369,-0.12395128,-0.02260863,0.29520184,1.0249552,0.5039351,0.26837209999999995,0.6397560999999999,0.28223000000000004,-0.29681456,-0.003280265,0.37370566,0.041925997,-0.57932705,-0.24136157,-0.036144163,3
0.12471442,-0.5108366,-0.12007093,0.30231407,0.09270269,-0.29329243,-0.09271137,0.18815328,0.6383321999999999,0.14015129999999998,0.14933221,0.5876511999999999,0.41941819999999996,-0.15945856,0.047000865999999995,0.43196080000000003,0.13323794,-0.4575009,-0.2658729,-0.0398356,3
-0.3131921,-0.5799441,-0.28970847,0.09140521,-0.18535937,-0.45004842,-0.3846536,0.049858842,0.60324377,0.029171232000000002,0.13877228,0.50924265,0.38343942,-0.3239465,-0.057868100000000006,0.44909748,-0.0014483229999999998,-0.43691406,-0.21022877,-0.051588133,3
-0.21267039999999998,-0.75159067,-0.5206605,0.19790977,0.15727599,-0.21491999999999997,-0.352511,0.23710617,0.48627082,0.06624103,0.035295627999999996,0.6571338000000001,0.32451653,-0.36965817,-0.063982725,0.43504062,-0.001283426,-0.56263727,-0.30053654,0.0529717,3
-0.29938313,-0.6595675999999999,-0.5242507000000001,0.047764562,0.07211946,-0.1368734,-0.28853956,0.027452499999999998,0.75866026,0.109919645,-0.18182817,0.56034654,0.32145634,-0.15773016,0.019892571,0.31701940000000006,0.052430976,-0.56609404,-0.22104104,0.2599456,3
-0.34750372,-0.5168471,-0.42013043,-0.081851326,0.11316409,-0.36401653,-0.41268888,-0.15428571,0.61668515,-0.18514483,-0.021822677999999998,0.42459157,0.33476204,-0.20812538,-0.008843426,0.28228393,-0.02422338,-0.6339083000000001,-0.15688783,0.23631254,3
-0.11638321,-0.48683345,-0.6364626,-0.12786768,0.23171654,-0.45958197,-0.43425384,-0.25705874,0.80596095,0.29722467,0.09050733,0.3047043,0.48235609999999995,-0.09638328,-0.03567366,0.19074592,0.04488601,-0.6778128000000001,-0.31990838,0.09991728,3
0.18536991,-0.13156971,-0.5312064999999999,0.11548962,0.19979948,-0.08252955,-0.45307359999999997,-0.06946087,0.7506076,0.32762232,0.040762663,0.44396934,0.46825787,-0.1924082,-0.162599,0.20654008,-0.047038514000000003,-0.5582108,-0.3686457,0.045262165,3
0.39243412,-0.09702862,-0.35038617,0.18272775,0.14010014,-0.17659044,-0.4061706,-0.011393173999999999,0.42127429999999993,0.040106058,-0.16573048,0.38555577,0.40401065,-0.28008740000000004,-0.11623823,0.22122352,0.005432508000000001,-0.43502557,-0.09765801,0.018447948999999998,3
0.21125545,-0.37140107,-0.07882424,0.050296497,0.35622534,-0.0422547,-0.10475979,0.43245518,0.51320857,0.18287612,0.04896265599999999,0.7115130000000001,0.4178817,-0.14178888,0.08008907,0.39113423,0.08936712,-0.47828355,-0.15210915,0.09734915,3
0.15294696,-0.37961500000000004,-0.36754683,0.20722178,0.41949126,-0.007533184,-0.23327717,0.18559018,0.62224233,0.13614497,0.107891485,0.7517687,0.32807475,-0.117010385,0.10754552,0.36041367,0.06065049,-0.55695194,-0.30624902,-0.053728557999999996,3
0.37280518,-0.18651488,-0.23274614,0.24883826,0.05320682400000001,-0.26940137,-0.23391548,0.07547672,0.72264695,0.19354166,0.01542993,0.54122317,0.32331508,-0.22699188,-0.042752202999999996,0.36417913,-0.017550481,-0.58416986,-0.15812689,-0.11704189,3
